Sale Key,City Key,Customer Key,Bill To Customer Key,Stock Item Key,Invoice Date Key,Delivery Date Key,Salesperson Key,WWI Invoice ID,Description,Package,Quantity,Unit Price,Tax Rate,Total Excluding Tax,Tax Amount,Profit,Total Including Tax,Total Dry Items,Total Chiller Items,Lineage Key
126960,47692,0,0,96,01/01/2015,02/01/2015,127,39090,Ogre battery-powered slippers (Green) L,Each,1,32,15,32,4.8,24,36.8,1,0,11
126961,48763,0,0,57,01/01/2015,02/01/2015,127,39091,32 mm Double sided bubble wrap 20m,Each,90,37,15,3330,499.5,2070,3829.5,90,0,11
126962,48763,0,0,54,01/01/2015,02/01/2015,127,39091,10 mm Anti static bubble wrap (Blue) 20m,Each,10,42,15,420,63,190,483,10,0,11
126963,48763,0,0,214,01/01/2015,02/01/2015,127,39091,USB food flash drive - hot dog,Each,10,32,15,320,48,200,368,10,0,11
126964,84888,0,0,106,01/01/2015,02/01/2015,138,39092,Superhero action jacket (Blue) XXL,Each,5,30,15,150,22.5,40,172.5,5,0,11
126965,84888,0,0,82,01/01/2015,02/01/2015,138,39092,Furry animal socks (Pink) S,Pair,108,5,15,540,81,378,621,108,0,11
126966,84888,0,0,169,01/01/2015,02/01/2015,138,39092,Developer joke mug - old C developers never die (Black),Each,3,13,15,39,5.85,25.5,44.85,3,0,11
126967,84888,0,0,171,01/01/2015,02/01/2015,138,39092,Developer joke mug - this code was generated by a tool (Black),Each,5,13,15,65,9.75,42.5,74.75,5,0,11
126968,66176,0,0,190,01/01/2015,02/01/2015,119,39093,Developer joke mug - Oct 31 = Dec 25 (White),Each,9,13,15,117,17.55,76.5,134.55,9,0,11
126969,66176,0,0,161,01/01/2015,02/01/2015,119,39093,RC toy sedan car with remote control (Red) 1/50 scale,Each,3,25,15,75,11.25,37.5,86.25,3,0,11
126970,66176,0,0,117,01/01/2015,02/01/2015,119,39093,Alien officer hoodie (Black) XXL,Each,5,35,15,175,26.25,90,201.25,5,0,11
126971,66176,0,0,55,01/01/2015,02/01/2015,119,39093,10 mm Anti static bubble wrap (Blue) 10m,Each,100,26,15,2600,390,900,2990,100,0,11
126972,66176,0,0,152,01/01/2015,02/01/2015,119,39093,Ride on toy sedan car (Red) 1/12 scale,Each,8,230,15,1840,276,680,2116,8,0,11
126973,85883,262,202,213,01/01/2015,02/01/2015,129,39094,USB food flash drive - pizza slice,Each,9,32,15,288,43.2,180,331.2,9,0,11
126974,85883,262,202,44,01/01/2015,02/01/2015,129,39094,Bubblewrap dispenser (Red) 1.5m,Each,10,240,15,2400,360,1300,2760,10,0,11
126975,85883,262,202,183,01/01/2015,02/01/2015,129,39094,Developer joke mug - when your hammer is C++ (Black),Each,5,13,15,65,9.75,42.5,74.75,5,0,11
126976,85883,262,202,182,01/01/2015,02/01/2015,129,39094,Developer joke mug - inheritance is the OO way to become wealthy (White),Each,8,13,15,104,15.6,68,119.6,8,0,11
126977,85883,262,202,111,01/01/2015,02/01/2015,129,39094,Superhero action jacket (Blue) XS,Each,2,25,15,50,7.5,12,57.5,2,0,11
126978,67024,0,0,50,01/01/2015,02/01/2015,108,39095,20 mm Anti static bubble wrap (Blue) 50m,Each,40,102,15,4080,612,1880,4692,40,0,11
126979,67024,0,0,151,01/01/2015,02/01/2015,108,39095,Ride on toy sedan car (Blue) 1/12 scale,Each,4,230,15,920,138,340,1058,4,0,11
126980,67024,0,0,85,01/01/2015,02/01/2015,108,39095,Animal with big feet slippers (Brown) M,Each,8,32,15,256,38.4,192,294.4,8,0,11
126981,67024,0,0,135,01/01/2015,02/01/2015,108,39095,"""The Gu"" red shirt XML tag t-shirt (White) 4XL",Each,48,18,15,864,129.6,480,993.6,48,0,11
126982,89634,8,1,66,01/01/2015,02/01/2015,119,39096,Medium sized bubblewrap roll 20m,Each,30,20,15,600,90,300,690,30,0,11
126983,96334,291,202,167,01/01/2015,02/01/2015,129,39097,IT joke mug - keyboard not found … press F1 to continue (Black),Each,7,13,15,91,13.65,59.5,104.65,7,0,11
126984,96334,291,202,198,01/01/2015,02/01/2015,129,39097,DBA joke mug - it depends (White),Each,2,13,15,26,3.9,17,29.9,2,0,11
126985,96334,291,202,215,01/01/2015,02/01/2015,129,39097,USB food flash drive - hamburger,Each,4,32,15,128,19.2,80,147.2,4,0,11
126986,96334,291,202,147,01/01/2015,02/01/2015,129,39097,Ride on vintage American toy coupe (Red) 1/12 scale,Each,5,285,15,1425,213.75,650,1638.75,5,0,11
126987,69191,286,202,152,01/01/2015,02/01/2015,19,39098,Ride on toy sedan car (Red) 1/12 scale,Each,9,230,15,2070,310.5,765,2380.5,9,0,11
126988,69191,286,202,30,01/01/2015,02/01/2015,19,39098,Clear packaging tape 48mmx100m,Each,60,3.5,15,210,31.5,102,241.5,60,0,11
126989,69191,286,202,157,01/01/2015,02/01/2015,19,39098,RC toy sedan car with remote control (Pink) 1/50 scale,Each,1,25,15,25,3.75,12.5,28.75,1,0,11
126990,69191,286,202,65,01/01/2015,02/01/2015,19,39098,Large sized bubblewrap roll 50m,Each,50,24,15,1200,180,550,1380,50,0,11
126991,41568,0,0,205,01/01/2015,02/01/2015,140,39099,USB food flash drive - dessert 10 drive variety pack,Packet,1,240,15,240,36,151.5,276,1,0,11
126992,41568,0,0,173,01/01/2015,02/01/2015,140,39099,Developer joke mug - a foo walks into a bar (Black),Each,8,13,15,104,15.6,68,119.6,8,0,11
126993,41568,0,0,163,01/01/2015,02/01/2015,140,39099,IT joke mug - hardware: part of the computer that can be kicked (Black),Each,6,13,15,78,11.7,51,89.7,6,0,11
126994,41568,0,0,127,01/01/2015,02/01/2015,140,39099,"""The Gu"" red shirt XML tag t-shirt (Black) M",Each,48,18,15,864,129.6,528,993.6,48,0,11
126995,41568,0,0,193,01/01/2015,02/01/2015,140,39099,DBA joke mug - SELECT caffeine FROM mug (Black),Each,3,13,15,39,5.85,25.5,44.85,3,0,11
126996,54069,343,202,215,01/01/2015,02/01/2015,19,39100,USB food flash drive - hamburger,Each,6,32,15,192,28.8,120,220.8,6,0,11
126997,54069,343,202,185,01/01/2015,02/01/2015,19,39100,Developer joke mug - fun was unexpected at this time (Black),Each,9,13,15,117,17.55,76.5,134.55,9,0,11
126998,54069,343,202,166,01/01/2015,02/01/2015,19,39100,IT joke mug - that behavior is by design (White),Each,7,13,15,91,13.65,59.5,104.65,7,0,11
126999,49568,10,1,6,01/01/2015,02/01/2015,129,39101,Air cushion film 200mmx200mm 325m,Each,1,90,15,90,13.5,36,103.5,1,0,11
127000,49568,10,1,49,01/01/2015,02/01/2015,129,39101,32 mm Anti static bubble wrap (Blue) 10m,Each,80,32,15,2560,384,1280,2944,80,0,11
127001,49568,10,1,194,01/01/2015,02/01/2015,129,39101,DBA joke mug - SELECT caffeine FROM mug (White),Each,7,13,15,91,13.65,59.5,104.65,7,0,11
127002,49568,10,1,98,01/01/2015,02/01/2015,129,39101,Ogre battery-powered slippers (Green) S,Each,6,32,15,192,28.8,144,220.8,6,0,11
127003,81188,0,0,12,01/01/2015,02/01/2015,19,39102,Permanent marker red 5mm nib (Red) 5mm,Each,60,2.7,15,162,24.3,60,186.3,60,0,11
127004,81188,0,0,171,01/01/2015,02/01/2015,19,39102,Developer joke mug - this code was generated by a tool (Black),Each,7,13,15,91,13.65,59.5,104.65,7,0,11
127005,81188,0,0,15,01/01/2015,02/01/2015,19,39102,Tape dispenser (Blue),Each,20,32,15,640,96,300,736,20,0,11
127006,106631,282,202,106,01/01/2015,02/01/2015,140,39103,Superhero action jacket (Blue) XXL,Each,6,30,15,180,27,48,207,6,0,11
127007,106631,282,202,180,01/01/2015,02/01/2015,140,39103,"Developer joke mug - (hip, hip, array) (White)",Each,4,13,15,52,7.8,34,59.8,4,0,11
127008,106631,282,202,49,01/01/2015,02/01/2015,140,39103,32 mm Anti static bubble wrap (Blue) 10m,Each,60,32,15,1920,288,960,2208,60,0,11
127009,106631,282,202,43,01/01/2015,02/01/2015,140,39103,Shipping carton (Brown) 413x285x187mm,Each,225,1.05,15,236.25,35.44,112.5,271.69,225,0,11
127010,106631,282,202,70,01/01/2015,02/01/2015,140,39103,Pack of 12 action figures (variety),Packet,9,16,15,144,21.6,94.5,165.6,9,0,11
127011,46997,69,1,146,01/01/2015,02/01/2015,19,39104,Ride on vintage American toy coupe (Black) 1/12 scale,Each,7,285,15,1995,299.25,910,2294.25,7,0,11
127012,46997,69,1,35,01/01/2015,02/01/2015,19,39104,Shipping carton (Brown) 356x356x279mm,Each,200,2.04,15,408,61.2,198,469.2,200,0,11
127013,46997,69,1,199,01/01/2015,02/01/2015,19,39104,DBA joke mug - you might be a DBA if (Black),Each,3,13,15,39,5.85,25.5,44.85,3,0,11
127014,93341,39,1,40,01/01/2015,02/01/2015,105,39105,Shipping carton (Brown) 279x254x217mm,Each,200,1.11,15,222,33.3,102,255.3,200,0,11
127015,93341,39,1,171,01/01/2015,02/01/2015,105,39105,Developer joke mug - this code was generated by a tool (Black),Each,9,13,15,117,17.55,76.5,134.55,9,0,11
127016,90443,0,0,190,01/01/2015,02/01/2015,127,39106,Developer joke mug - Oct 31 = Dec 25 (White),Each,2,13,15,26,3.9,17,29.9,2,0,11
127017,90443,0,0,3,01/01/2015,02/01/2015,127,39106,Void fill 200 L bag (White) 200L,Each,70,25,15,1750,262.5,630,2012.5,70,0,11
127018,90443,0,0,119,01/01/2015,02/01/2015,127,39106,"""The Gu"" red shirt XML tag t-shirt (Black) 7XL",Each,48,18,15,864,129.6,456,993.6,48,0,11
127019,90443,0,0,101,01/01/2015,02/01/2015,127,39106,Dinosaur battery-powered slippers (Green) M,Each,2,32,15,64,9.6,48,73.6,2,0,11
127020,52657,342,202,102,01/01/2015,02/01/2015,129,39107,Dinosaur battery-powered slippers (Green) S,Each,9,32,15,288,43.2,216,331.2,9,0,11
127021,52657,342,202,83,01/01/2015,02/01/2015,129,39107,Animal with big feet slippers (Brown) XL,Each,8,32,15,256,38.4,188,294.4,8,0,11
127022,81481,0,0,46,01/01/2015,02/01/2015,127,39108,Bubblewrap dispenser (Black) 1.5m,Each,2,240,15,480,72,260,552,2,0,11
127023,81481,0,0,137,01/01/2015,02/01/2015,127,39108,"""The Gu"" red shirt XML tag t-shirt (White) XXL",Each,108,18,15,1944,291.6,1134,2235.6,108,0,11
127024,81481,0,0,48,01/01/2015,02/01/2015,127,39108,32 mm Anti static bubble wrap (Blue) 20m,Each,50,48,15,2400,360,1250,2760,50,0,11
127025,81481,0,0,70,01/01/2015,02/01/2015,127,39108,Pack of 12 action figures (variety),Packet,1,16,15,16,2.4,10.5,18.4,1,0,11
127026,81481,0,0,177,01/01/2015,02/01/2015,127,39108,Developer joke mug - understanding recursion requires understanding recursion (Black),Each,9,13,15,117,17.55,76.5,134.55,9,0,11
127027,86228,86,1,56,01/01/2015,02/01/2015,127,39109,32 mm Double sided bubble wrap 50m,Each,10,112,15,1120,168,530,1288,10,0,11
127028,86228,86,1,97,01/01/2015,02/01/2015,127,39109,Ogre battery-powered slippers (Green) M,Each,5,32,15,160,24,120,184,5,0,11
127029,86228,86,1,37,01/01/2015,02/01/2015,127,39109,Shipping carton (Brown) 480x270x320mm,Each,75,2.74,15,205.5,30.83,115.5,236.33,75,0,11
127030,86228,86,1,103,01/01/2015,02/01/2015,127,39109,Superhero action jacket (Blue) 5XL,Each,6,34,15,204,30.6,60,234.6,6,0,11
127031,86228,86,1,200,01/01/2015,02/01/2015,127,39109,DBA joke mug - you might be a DBA if (White),Each,4,13,15,52,7.8,34,59.8,4,0,11
127032,101670,0,0,199,01/01/2015,02/01/2015,116,39110,DBA joke mug - you might be a DBA if (Black),Each,2,13,15,26,3.9,17,29.9,2,0,11
127033,101670,0,0,164,01/01/2015,02/01/2015,116,39110,IT joke mug - hardware: part of the computer that can be kicked (White),Each,4,13,15,52,7.8,34,59.8,4,0,11
127034,97958,240,202,57,01/01/2015,02/01/2015,127,39111,32 mm Double sided bubble wrap 20m,Each,40,37,15,1480,222,920,1702,40,0,11
127035,97958,240,202,14,01/01/2015,02/01/2015,127,39111,Permanent marker black 5mm nib (Black) 5mm,Each,108,2.7,15,291.6,43.74,108,335.34,108,0,11
127036,97958,240,202,19,01/01/2015,02/01/2015,127,39111,Red and white urgent despatch tape 48mmx75m,Each,240,3.7,15,888,133.2,504,1021.2,240,0,11
127037,97958,240,202,145,01/01/2015,02/01/2015,127,39111,Ride on big wheel monster truck (Black) 1/12 scale,Each,7,345,15,2415,362.25,980,2777.25,7,0,11
127038,97958,240,202,54,01/01/2015,02/01/2015,127,39111,10 mm Anti static bubble wrap (Blue) 20m,Each,10,42,15,420,63,190,483,10,0,11
127039,94861,243,202,3,01/01/2015,02/01/2015,119,39112,Void fill 200 L bag (White) 200L,Each,50,25,15,1250,187.5,450,1437.5,50,0,11
127040,94861,243,202,1,01/01/2015,02/01/2015,119,39112,Void fill 400 L bag (White) 400L,Each,70,50,15,3500,525,1680,4025,70,0,11
127041,94861,243,202,205,01/01/2015,02/01/2015,119,39112,USB food flash drive - dessert 10 drive variety pack,Packet,10,240,15,2400,360,1515,2760,10,0,11
127042,94861,243,202,190,01/01/2015,02/01/2015,119,39112,Developer joke mug - Oct 31 = Dec 25 (White),Each,3,13,15,39,5.85,25.5,44.85,3,0,11
127043,98014,204,202,135,01/01/2015,02/01/2015,116,39113,"""The Gu"" red shirt XML tag t-shirt (White) 4XL",Each,120,18,15,2160,324,1200,2484,120,0,11
127044,98014,204,202,156,01/01/2015,02/01/2015,116,39113,RC vintage American toy coupe with remote control (Red) 1/50 scale,Each,4,30,15,120,18,60,138,4,0,11
127045,98014,204,202,25,01/01/2015,02/01/2015,116,39113,Black and orange handle with care despatch tape  48mmx75m,Each,72,3.7,15,266.4,39.96,172.8,306.36,72,0,11
127046,98014,204,202,198,01/01/2015,02/01/2015,116,39113,DBA joke mug - it depends (White),Each,8,13,15,104,15.6,68,119.6,8,0,11
127047,98014,204,202,81,01/01/2015,02/01/2015,116,39113,Furry animal socks (Pink) M,Pair,108,5,15,540,81,378,621,108,0,11
127048,68739,0,0,76,01/01/2015,02/01/2015,134,39114,Halloween zombie mask (Light Brown) L,Each,84,18,15,1512,226.8,-84,1738.8,84,0,11
127049,68739,0,0,118,01/01/2015,02/01/2015,134,39114,Alien officer hoodie (Black) XL,Each,5,35,15,175,26.25,90,201.25,5,0,11
127050,68739,0,0,82,01/01/2015,02/01/2015,134,39114,Furry animal socks (Pink) S,Pair,72,5,15,360,54,252,414,72,0,11
127051,100840,0,0,9,01/01/2015,02/01/2015,129,39115,Small 9mm replacement blades 9mm,Each,50,4.1,15,205,30.75,75,235.75,50,0,11
127052,100840,0,0,170,01/01/2015,02/01/2015,129,39115,Developer joke mug - old C developers never die (White),Each,6,13,15,78,11.7,51,89.7,6,0,11
127053,100840,0,0,20,01/01/2015,02/01/2015,129,39115,Black and yellow heavy despatch tape 48mmx100m,Each,216,4.1,15,885.6,132.84,367.2,1018.44,216,0,11
127054,61793,254,202,191,01/01/2015,02/01/2015,140,39116,DBA joke mug - two types of DBAs (Black),Each,7,13,15,91,13.65,59.5,104.65,7,0,11
127055,61793,254,202,101,01/01/2015,02/01/2015,140,39116,Dinosaur battery-powered slippers (Green) M,Each,3,32,15,96,14.4,72,110.4,3,0,11
127056,61793,254,202,208,01/01/2015,02/01/2015,140,39116,USB food flash drive - donut,Each,5,32,15,160,24,100,184,5,0,11
127057,61793,254,202,76,01/01/2015,02/01/2015,140,39116,Halloween zombie mask (Light Brown) L,Each,24,18,15,432,64.8,-24,496.8,24,0,11
127058,61793,254,202,62,01/01/2015,02/01/2015,140,39116,10 mm Double sided bubble wrap 50m,Each,20,105,15,2100,315,980,2415,20,0,11
127059,48833,0,0,212,01/01/2015,02/01/2015,138,39117,USB food flash drive - dim sum 10 drive variety pack,Packet,5,240,15,1200,180,757.5,1380,5,0,11
127060,48833,0,0,42,01/01/2015,02/01/2015,138,39117,Shipping carton (Brown) 500x310x310mm,Each,75,2.55,15,191.25,28.69,108.75,219.94,75,0,11
127061,48833,0,0,76,01/01/2015,02/01/2015,138,39117,Halloween zombie mask (Light Brown) L,Each,12,18,15,216,32.4,-12,248.4,12,0,11
127062,102762,0,0,7,01/01/2015,02/01/2015,105,39118,Air cushion film 200mmx100mm 325m,Each,8,87,15,696,104.4,416,800.4,8,0,11
127063,102762,0,0,168,01/01/2015,02/01/2015,105,39118,IT joke mug - keyboard not found … press F1 to continue (White),Each,7,13,15,91,13.65,59.5,104.65,7,0,11
127064,102762,0,0,8,01/01/2015,02/01/2015,105,39118,Large  replacement blades 18mm,Each,40,4.3,15,172,25.8,90,197.8,40,0,11
127065,80871,0,0,33,01/01/2015,02/01/2015,134,39119,Express post box 5kg (White) 350x280x130mm,Each,225,0.95,15,213.75,32.06,112.5,245.81,225,0,11
127066,80871,0,0,148,01/01/2015,02/01/2015,134,39119,Ride on toy sedan car (Pink) 1/12 scale,Each,9,230,15,2070,310.5,765,2380.5,9,0,11
127067,80871,0,0,72,01/01/2015,02/01/2015,134,39119,Halloween skull mask (Gray) L,Each,24,18,15,432,64.8,72,496.8,24,0,11
127068,80871,0,0,23,01/01/2015,02/01/2015,134,39119,Black and orange this way up despatch tape 48mmx75m,Each,192,3.7,15,710.4,106.56,384,816.96,192,0,11
127069,96104,108,1,115,01/01/2015,02/01/2015,127,39120,Alien officer hoodie (Black) 4XL,Each,3,35,15,105,15.75,54,120.75,3,0,11
127070,96434,0,0,37,01/01/2015,02/01/2015,127,39121,Shipping carton (Brown) 480x270x320mm,Each,200,2.74,15,548,82.2,308,630.2,200,0,11
127071,96434,0,0,210,01/01/2015,02/01/2015,127,39121,USB food flash drive - chocolate bar,Each,8,32,15,256,38.4,160,294.4,8,0,11
127072,96434,0,0,24,01/01/2015,02/01/2015,127,39121,Black and orange handle with care despatch tape  48mmx100m,Each,48,4.1,15,196.8,29.52,100.8,226.32,48,0,11
127073,96434,0,0,200,01/01/2015,02/01/2015,127,39121,DBA joke mug - you might be a DBA if (White),Each,8,13,15,104,15.6,68,119.6,8,0,11
127074,81738,84,1,20,01/01/2015,02/01/2015,108,39122,Black and yellow heavy despatch tape 48mmx100m,Each,144,4.1,15,590.4,88.56,244.8,678.96,144,0,11
127075,81738,84,1,184,01/01/2015,02/01/2015,108,39122,Developer joke mug - when your hammer is C++ (White),Each,7,13,15,91,13.65,59.5,104.65,7,0,11
127076,81738,84,1,57,01/01/2015,02/01/2015,108,39122,32 mm Double sided bubble wrap 20m,Each,60,37,15,2220,333,1380,2553,60,0,11
127077,81738,84,1,47,01/01/2015,02/01/2015,108,39122,32 mm Anti static bubble wrap (Blue) 50m,Each,90,105,15,9450,1417.5,5220,10867.5,90,0,11
127078,78914,345,202,67,01/01/2015,02/01/2015,116,39123,Small sized bubblewrap roll 10m,Each,60,4.5,15,270,40.5,138,310.5,60,0,11
127079,78914,345,202,138,01/01/2015,02/01/2015,116,39123,"""The Gu"" red shirt XML tag t-shirt (White) XL",Each,12,18,15,216,32.4,126,248.4,12,0,11
127080,78914,345,202,54,01/01/2015,02/01/2015,116,39123,10 mm Anti static bubble wrap (Blue) 20m,Each,50,42,15,2100,315,950,2415,50,0,11
127081,78914,345,202,177,01/01/2015,02/01/2015,116,39123,Developer joke mug - understanding recursion requires understanding recursion (Black),Each,5,13,15,65,9.75,42.5,74.75,5,0,11
127082,78914,345,202,38,01/01/2015,02/01/2015,116,39123,Shipping carton (Brown) 457x279x279mm,Each,100,1.28,15,128,19.2,68,147.2,100,0,11
