Sale Key,City Key,Customer Key,Bill To Customer Key,Stock Item Key,Invoice Date Key,Delivery Date Key,Salesperson Key,WWI Invoice ID,Description,Package,Quantity,Unit Price,Tax Rate,Total Excluding Tax,Tax Amount,Profit,Total Including Tax,Total Dry Items,Total Chiller Items,Lineage Key
61039,82266,0,0,130,01/01/2014,02/01/2014,19,18793,"""The Gu"" red shirt XML tag t-shirt (Black) XXS",Each,24,18,15,432,64.8,264,496.8,24,0,11
61040,82266,0,0,162,01/01/2014,02/01/2014,19,18793,RC toy sedan car with remote control (Black) 1/50 scale,Each,2,25,15,50,7.5,25,57.5,2,0,11
61041,54729,0,0,94,01/01/2014,02/01/2014,94,18794,Plush shark slippers (Gray) S,Each,8,32,15,256,38.4,192,294.4,8,0,11
61042,54729,0,0,84,01/01/2014,02/01/2014,94,18794,Animal with big feet slippers (Brown) L,Each,9,32,15,288,43.2,216,331.2,9,0,11
61043,76486,0,0,103,01/01/2014,02/01/2014,83,18795,Superhero action jacket (Blue) 5XL,Each,6,34,15,204,30.6,60,234.6,6,0,11
61044,76486,0,0,95,01/01/2014,02/01/2014,83,18795,Ogre battery-powered slippers (Green) XL,Each,7,32,15,224,33.6,164.5,257.6,7,0,11
61045,76486,0,0,108,01/01/2014,02/01/2014,83,18795,Superhero action jacket (Blue) L,Each,2,30,15,60,9,16,69,2,0,11
61046,70510,0,0,218,01/01/2014,02/01/2014,19,18796,USB rocket launcher (Gray),Each,4,25,15,100,15,62,115,4,0,11
61047,70510,0,0,118,01/01/2014,02/01/2014,19,18796,Alien officer hoodie (Black) XL,Each,7,35,15,245,36.75,126,281.75,7,0,11
61048,70510,0,0,150,01/01/2014,02/01/2014,19,18796,Ride on toy sedan car (Green) 1/12 scale,Each,1,230,15,230,34.5,85,264.5,1,0,11
61049,70510,0,0,132,01/01/2014,02/01/2014,19,18796,"""The Gu"" red shirt XML tag t-shirt (White) 7XL",Each,48,18,15,864,129.6,456,993.6,48,0,11
61050,70510,0,0,200,01/01/2014,02/01/2014,19,18796,DBA joke mug - you might be a DBA if (White),Each,8,13,15,104,15.6,68,119.6,8,0,11
61051,93341,39,1,12,01/01/2014,02/01/2014,83,18797,Permanent marker red 5mm nib (Red) 5mm,Each,72,2.7,15,194.4,29.16,72,223.56,72,0,11
61052,93341,39,1,83,01/01/2014,02/01/2014,83,18797,Animal with big feet slippers (Brown) XL,Each,2,32,15,64,9.6,47,73.6,2,0,11
61053,93341,39,1,4,01/01/2014,02/01/2014,83,18797,Void fill 100 L bag (White) 100L,Each,90,12.5,15,1125,168.75,585,1293.75,90,0,11
61054,90614,346,202,43,01/01/2014,02/01/2014,93,18798,Shipping carton (Brown) 413x285x187mm,Each,50,1.05,15,52.5,7.88,25,60.38,50,0,11
61055,90614,346,202,14,01/01/2014,02/01/2014,93,18798,Permanent marker black 5mm nib (Black) 5mm,Each,12,2.7,15,32.4,4.86,12,37.26,12,0,11
61056,90614,346,202,118,01/01/2014,02/01/2014,93,18798,Alien officer hoodie (Black) XL,Each,9,35,15,315,47.25,162,362.25,9,0,11
61057,62500,298,202,72,01/01/2014,02/01/2014,97,18799,Halloween skull mask (Gray) L,Each,60,18,15,1080,162,180,1242,60,0,11
61058,62500,298,202,48,01/01/2014,02/01/2014,97,18799,32 mm Anti static bubble wrap (Blue) 20m,Each,80,48,15,3840,576,2000,4416,80,0,11
61059,51929,6,1,41,01/01/2014,02/01/2014,90,18800,Shipping carton (Brown) 229x229x229mm,Each,200,1.05,15,210,31.5,100,241.5,200,0,11
61060,51929,6,1,129,01/01/2014,02/01/2014,90,18800,"""The Gu"" red shirt XML tag t-shirt (Black) XS",Each,72,18,15,1296,194.4,792,1490.4,72,0,11
61061,81783,0,0,179,01/01/2014,02/01/2014,86,18801,"Developer joke mug - (hip, hip, array) (Black)",Each,4,13,15,52,7.8,34,59.8,4,0,11
61062,81783,0,0,11,01/01/2014,02/01/2014,86,18801,Packing knife with metal insert blade (Yellow) 9mm,Each,15,1.89,15,28.35,4.25,14.85,32.6,15,0,11
61063,81783,0,0,17,01/01/2014,02/01/2014,86,18801,Tape dispenser (Black),Each,10,32,15,320,48,150,368,10,0,11
61064,85807,0,0,28,01/01/2014,02/01/2014,83,18802,Black and orange fragile despatch tape 48mmx100m,Each,324,4.1,15,1328.4,199.26,583.2,1527.66,324,0,11
61065,85807,0,0,192,01/01/2014,02/01/2014,83,18802,DBA joke mug - two types of DBAs (White),Each,6,13,15,78,11.7,51,89.7,6,0,11
61066,85807,0,0,172,01/01/2014,02/01/2014,83,18802,Developer joke mug - this code was generated by a tool (White),Each,5,13,15,65,9.75,42.5,74.75,5,0,11
61067,85807,0,0,31,01/01/2014,02/01/2014,83,18802,Clear packaging tape 48mmx75m,Each,234,2.9,15,678.6,101.79,280.8,780.39,234,0,11
61068,43854,0,0,136,01/01/2014,02/01/2014,93,18803,"""The Gu"" red shirt XML tag t-shirt (White) 3XL",Each,96,18,15,1728,259.2,960,1987.2,96,0,11
61069,43854,0,0,203,01/01/2014,02/01/2014,93,18803,DBA joke mug - mind if I join you? (Black),Each,7,13,15,91,13.65,59.5,104.65,7,0,11
61070,43854,0,0,170,01/01/2014,02/01/2014,93,18803,Developer joke mug - old C developers never die (White),Each,6,13,15,78,11.7,51,89.7,6,0,11
61071,43854,0,0,88,01/01/2014,02/01/2014,93,18803,Furry gorilla with big eyes slippers (Black) L,Each,1,32,15,32,4.8,24,36.8,1,0,11
61072,43854,0,0,41,01/01/2014,02/01/2014,93,18803,Shipping carton (Brown) 229x229x229mm,Each,250,1.05,15,262.5,39.38,125,301.88,250,0,11
61073,85877,271,202,170,01/01/2014,02/01/2014,39,18804,Developer joke mug - old C developers never die (White),Each,8,13,15,104,15.6,68,119.6,8,0,11
61074,85877,271,202,169,01/01/2014,02/01/2014,39,18804,Developer joke mug - old C developers never die (Black),Each,4,13,15,52,7.8,34,59.8,4,0,11
61075,85877,271,202,47,01/01/2014,02/01/2014,39,18804,32 mm Anti static bubble wrap (Blue) 50m,Each,40,105,15,4200,630,2320,4830,40,0,11
61076,85877,271,202,207,01/01/2014,02/01/2014,39,18804,USB food flash drive - shrimp cocktail,Each,7,32,15,224,33.6,140,257.6,7,0,11
61077,85877,271,202,12,01/01/2014,02/01/2014,39,18804,Permanent marker red 5mm nib (Red) 5mm,Each,96,2.7,15,259.2,38.88,96,298.08,96,0,11
61078,72709,0,0,21,01/01/2014,02/01/2014,97,18805,Black and yellow heavy despatch tape  48mmx75m,Each,72,3.7,15,266.4,39.96,158.4,306.36,72,0,11
61079,72709,0,0,164,01/01/2014,02/01/2014,97,18805,IT joke mug - hardware: part of the computer that can be kicked (White),Each,2,13,15,26,3.9,17,29.9,2,0,11
61080,72709,0,0,14,01/01/2014,02/01/2014,97,18805,Permanent marker black 5mm nib (Black) 5mm,Each,36,2.7,15,97.2,14.58,36,111.78,36,0,11
61081,72709,0,0,144,01/01/2014,02/01/2014,97,18805,"""The Gu"" red shirt XML tag t-shirt (White) 3XS",Each,48,18,15,864,129.6,528,993.6,48,0,11
61082,56111,0,0,157,01/01/2014,02/01/2014,81,18806,RC toy sedan car with remote control (Pink) 1/50 scale,Each,10,25,15,250,37.5,125,287.5,10,0,11
61083,56111,0,0,100,01/01/2014,02/01/2014,81,18806,Dinosaur battery-powered slippers (Green) L,Each,3,32,15,96,14.4,72,110.4,3,0,11
61084,56111,0,0,7,01/01/2014,02/01/2014,81,18806,Air cushion film 200mmx100mm 325m,Each,7,87,15,609,91.35,364,700.35,7,0,11
61085,56111,0,0,179,01/01/2014,02/01/2014,81,18806,"Developer joke mug - (hip, hip, array) (Black)",Each,9,13,15,117,17.55,76.5,134.55,9,0,11
61086,56111,0,0,150,01/01/2014,02/01/2014,81,18806,Ride on toy sedan car (Green) 1/12 scale,Each,3,230,15,690,103.5,255,793.5,3,0,11
61087,56014,0,0,88,01/01/2014,02/01/2014,101,18807,Furry gorilla with big eyes slippers (Black) L,Each,5,32,15,160,24,120,184,5,0,11
61088,56014,0,0,75,01/01/2014,02/01/2014,101,18807,Halloween zombie mask (Light Brown) XL,Each,24,18,15,432,64.8,-24,496.8,24,0,11
61089,56014,0,0,117,01/01/2014,02/01/2014,101,18807,Alien officer hoodie (Black) XXL,Each,8,35,15,280,42,144,322,8,0,11
61090,56014,0,0,5,01/01/2014,02/01/2014,101,18807,Air cushion machine (Blue),Each,6,1899,15,11394,1709.1,4554,13103.1,6,0,11
61091,56014,0,0,183,01/01/2014,02/01/2014,101,18807,Developer joke mug - when your hammer is C++ (Black),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
61092,47005,197,1,137,01/01/2014,02/01/2014,94,18808,"""The Gu"" red shirt XML tag t-shirt (White) XXL",Each,72,18,15,1296,194.4,756,1490.4,72,0,11
61093,47005,197,1,118,01/01/2014,02/01/2014,94,18808,Alien officer hoodie (Black) XL,Each,5,35,15,175,26.25,90,201.25,5,0,11
61094,64966,372,202,170,01/01/2014,02/01/2014,97,18809,Developer joke mug - old C developers never die (White),Each,9,13,15,117,17.55,76.5,134.55,9,0,11
61095,51929,6,1,196,01/01/2014,02/01/2014,97,18810,DBA joke mug - I will get you in order (White),Each,2,13,15,26,3.9,17,29.9,2,0,11
61096,51929,6,1,3,01/01/2014,02/01/2014,97,18810,Void fill 200 L bag (White) 200L,Each,40,25,15,1000,150,360,1150,40,0,11
61097,60696,0,0,23,01/01/2014,02/01/2014,97,18811,Black and orange this way up despatch tape 48mmx75m,Each,216,3.7,15,799.2,119.88,432,919.08,216,0,11
61098,60696,0,0,184,01/01/2014,02/01/2014,97,18811,Developer joke mug - when your hammer is C++ (White),Each,5,13,15,65,9.75,42.5,74.75,5,0,11
61099,60696,0,0,2,01/01/2014,02/01/2014,97,18811,Void fill 300 L bag (White) 300L,Each,60,37.5,15,2250,337.5,1170,2587.5,60,0,11
61100,60696,0,0,191,01/01/2014,02/01/2014,97,18811,DBA joke mug - two types of DBAs (Black),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
61101,62500,298,202,86,01/01/2014,02/01/2014,94,18812,Animal with big feet slippers (Brown) S,Each,5,32,15,160,24,120,184,5,0,11
61102,62500,298,202,72,01/01/2014,02/01/2014,94,18812,Halloween skull mask (Gray) L,Each,84,18,15,1512,226.8,252,1738.8,84,0,11
61103,62500,298,202,39,01/01/2014,02/01/2014,94,18812,Shipping carton (Brown) 356x229x229mm,Each,25,1.14,15,28.5,4.28,14.5,32.78,25,0,11
61104,62500,298,202,187,01/01/2014,02/01/2014,94,18812,Developer joke mug - that's a hardware problem (Black),Each,2,13,15,26,3.9,17,29.9,2,0,11
61105,57851,0,0,187,01/01/2014,02/01/2014,90,18813,Developer joke mug - that's a hardware problem (Black),Each,10,13,15,130,19.5,85,149.5,10,0,11
61106,57851,0,0,121,01/01/2014,02/01/2014,90,18813,"""The Gu"" red shirt XML tag t-shirt (Black) 5XL",Each,12,18,15,216,32.4,120,248.4,12,0,11
61107,90614,346,202,147,01/01/2014,02/01/2014,101,18814,Ride on vintage American toy coupe (Red) 1/12 scale,Each,3,285,15,855,128.25,390,983.25,3,0,11
61108,90614,346,202,131,01/01/2014,02/01/2014,101,18814,"""The Gu"" red shirt XML tag t-shirt (Black) 3XS",Each,96,18,15,1728,259.2,1056,1987.2,96,0,11
61109,90614,346,202,202,01/01/2014,02/01/2014,101,18814,DBA joke mug - daaaaaa-ta (White),Each,5,13,15,65,9.75,42.5,74.75,5,0,11
61110,90614,346,202,112,01/01/2014,02/01/2014,101,18814,Superhero action jacket (Blue) XXS,Each,1,25,15,25,3.75,6,28.75,1,0,11
61111,64853,302,202,123,01/01/2014,02/01/2014,97,18815,"""The Gu"" red shirt XML tag t-shirt (Black) 3XL",Each,72,18,15,1296,194.4,720,1490.4,72,0,11
61112,64853,302,202,164,01/01/2014,02/01/2014,97,18815,IT joke mug - hardware: part of the computer that can be kicked (White),Each,6,13,15,78,11.7,51,89.7,6,0,11
61113,64853,302,202,17,01/01/2014,02/01/2014,97,18815,Tape dispenser (Black),Each,20,32,15,640,96,300,736,20,0,11
61114,64853,302,202,3,01/01/2014,02/01/2014,97,18815,Void fill 200 L bag (White) 200L,Each,50,25,15,1250,187.5,450,1437.5,50,0,11
61115,40608,274,202,184,01/01/2014,02/01/2014,39,18816,Developer joke mug - when your hammer is C++ (White),Each,5,13,15,65,9.75,42.5,74.75,5,0,11
61116,40608,274,202,44,01/01/2014,02/01/2014,39,18816,Bubblewrap dispenser (Red) 1.5m,Each,4,240,15,960,144,520,1104,4,0,11
61117,47005,197,1,151,01/01/2014,02/01/2014,97,18817,Ride on toy sedan car (Blue) 1/12 scale,Each,1,230,15,230,34.5,85,264.5,1,0,11
61118,47005,197,1,169,01/01/2014,02/01/2014,97,18817,Developer joke mug - old C developers never die (Black),Each,3,13,15,39,5.85,25.5,44.85,3,0,11
61119,47005,197,1,218,01/01/2014,02/01/2014,97,18817,USB rocket launcher (Gray),Each,3,25,15,75,11.25,46.5,86.25,3,0,11
61120,47005,197,1,118,01/01/2014,02/01/2014,97,18817,Alien officer hoodie (Black) XL,Each,6,35,15,210,31.5,108,241.5,6,0,11
61121,84036,0,0,141,01/01/2014,02/01/2014,94,18818,"""The Gu"" red shirt XML tag t-shirt (White) S",Each,120,18,15,2160,324,1320,2484,120,0,11
61122,84036,0,0,189,01/01/2014,02/01/2014,94,18818,Developer joke mug - Oct 31 = Dec 25 (Black),Each,4,13,15,52,7.8,34,59.8,4,0,11
61123,84036,0,0,1,01/01/2014,02/01/2014,94,18818,Void fill 400 L bag (White) 400L,Each,20,50,15,1000,150,480,1150,20,0,11
61124,82716,275,202,5,01/01/2014,02/01/2014,86,18819,Air cushion machine (Blue),Each,6,1899,15,11394,1709.1,4554,13103.1,6,0,11
61125,82716,275,202,45,01/01/2014,02/01/2014,86,18819,Bubblewrap dispenser (Blue) 1.5m,Each,8,240,15,1920,288,1040,2208,8,0,11
61126,82716,275,202,214,01/01/2014,02/01/2014,86,18819,USB food flash drive - hot dog,Each,7,32,15,224,33.6,140,257.6,7,0,11
61127,82716,275,202,62,01/01/2014,02/01/2014,86,18819,10 mm Double sided bubble wrap 50m,Each,30,105,15,3150,472.5,1470,3622.5,30,0,11
61128,82716,275,202,124,01/01/2014,02/01/2014,86,18819,"""The Gu"" red shirt XML tag t-shirt (Black) XXL",Each,36,18,15,648,97.2,378,745.2,36,0,11
61129,52862,355,202,113,01/01/2014,02/01/2014,97,18820,Superhero action jacket (Blue) 3XS,Each,10,25,15,250,37.5,60,287.5,10,0,11
61130,52862,355,202,211,01/01/2014,02/01/2014,97,18820,USB food flash drive - banana,Each,4,32,15,128,19.2,80,147.2,4,0,11
61131,52862,355,202,186,01/01/2014,02/01/2014,97,18820,Developer joke mug - fun was unexpected at this time (White),Each,10,13,15,130,19.5,85,149.5,10,0,11
61132,52862,355,202,17,01/01/2014,02/01/2014,97,18820,Tape dispenser (Black),Each,80,32,15,2560,384,1200,2944,80,0,11
61133,52862,355,202,181,01/01/2014,02/01/2014,97,18820,Developer joke mug - inheritance is the OO way to become wealthy (Black),Each,10,13,15,130,19.5,85,149.5,10,0,11
61134,75467,7,1,155,01/01/2014,02/01/2014,39,18821,RC vintage American toy coupe with remote control (Black) 1/50 scale,Each,10,30,15,300,45,150,345,10,0,11
61135,75467,7,1,205,01/01/2014,02/01/2014,39,18821,USB food flash drive - dessert 10 drive variety pack,Packet,10,240,15,2400,360,1515,2760,10,0,11
61136,75467,7,1,45,01/01/2014,02/01/2014,39,18821,Bubblewrap dispenser (Blue) 1.5m,Each,10,240,15,2400,360,1300,2760,10,0,11
61137,75467,7,1,178,01/01/2014,02/01/2014,39,18821,Developer joke mug - understanding recursion requires understanding recursion (White),Each,5,13,15,65,9.75,42.5,74.75,5,0,11
61138,75467,7,1,63,01/01/2014,02/01/2014,39,18821,10 mm Double sided bubble wrap 20m,Each,50,30,15,1500,225,800,1725,50,0,11
61139,82801,220,202,183,01/01/2014,02/01/2014,93,18822,Developer joke mug - when your hammer is C++ (Black),Each,5,13,15,65,9.75,42.5,74.75,5,0,11
61140,82801,220,202,118,01/01/2014,02/01/2014,93,18822,Alien officer hoodie (Black) XL,Each,4,35,15,140,21,72,161,4,0,11
61141,82801,220,202,142,01/01/2014,02/01/2014,93,18822,"""The Gu"" red shirt XML tag t-shirt (White) XS",Each,12,18,15,216,32.4,132,248.4,12,0,11
